"Phero_genes"	"Food_genes"	"interxn_genes"	"allDEG"	"Food_down"	"Food_up"	"EBO_down"	"EBO_up"	"BP_up"	"BP_down"	"background"
										"727472"
										"727473"
										"727479"
										"727480"
										"727483"
										"727486"
										"727490"
										"727495"
										"727496"
										"727497"
										"727501"
										"727502"
										"727505"
										"727510"
										"727512"
										"727515"
										"727520"
										"727522"
										"727528"
										"727534"
										"727538"
										"727539"
										"727546"
										"727552"
										"727561"
										"727568"
										"727574"
										"727578"
										"727582"
										"727591"
										"727592"
										"727593"
										"727596"
										"727598"
										"727599"
										"727612"
										"727618"
										"727622"
										"727630"
										"727634"
										"727639"
										"727642"
										"727647"
										"727648"
										"727649"
										"727650"
										"727652"
										"751098"
										"751102"
										"751767"
